cell_id,source_generation_cell_id,phase,task_id,task_group,language,mode,repetition,generator_model_key,model_key,quality_index,critical_failure,semantic_fidelity,clarity,utility,completeness,state_preservation,operational_continuity,context_recoverability,handoff_quality,compactness,protocol_transferability,language_or_variant_stability,ambiguity,information_loss
44cbbdc48623a09760bf03e9d7e4381abca0703e1215609ca1bf5370c2f545f2,4880cd378f945e0ba312754c1309236da1241a1927c0d1ad17009cd139b39780,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,EN,compressed,2,grok_4_20_non_reasoning,grok_4_20_reasoning,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
f7d022026623d01ae4a8ae2352dca41f06cc5f36b69e0a652903c5e937707225,432796654096c7a172f8abfe91737df08ec08f668952841ac017cdff116c9db2,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,EN,hybrid_state,1,grok_4_20_non_reasoning,gemini_3_5_flash,4.0,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0
fb1a2d0dce6786e5bbb0b9567f3ca574c9683f1643a064e9a8b0ebc20c18525f,b45451687ddc535263cf1b4fa98fe071e92e7549a6c36ffe9f75b56ef7149b47,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,EN,hybrid_state,2,grok_4_20_non_reasoning,azure_gpt_5_4_high,4.3076923076923075,False,5.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0
f7182e39e3d26b89add0ff912fb7ec997a62c4bf3fa4e24403bb32b316075a3f,78d481f9a94f9953b3b5da36153c1ae12f80cb26e04814cd55ce01a4ff5d1836,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,EN,hybrid_state,3,grok_4_20_non_reasoning,grok_4_20_reasoning,4.846153846153846,False,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0
cb56d0a63ca49dc3b95bb6a83d4b2c1a81870d842816c5bbe739088f98c3f9cd,e990dda8f1ab1670531275588ab4f49d0108070dd25d60c6156edbd0fe15c8fc,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,ZH,compressed,2,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
02ada52063a68cda0e2fbbb91da1f5e8cf64ad81001feb02aa5a506c7092f44f,bcd5d6be72d95cd3c3931277cb388057c29c023a7b17fdb5ecfe3f53ab6715e2,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,ZH,compressed,3,grok_4_20_non_reasoning,azure_gpt_5_4_high,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
5af172f17661c6db2c0c81664dfe546636c6785d6d91f378b8b646688231a00c,a94e7e03a84d798168a4c0af9c87acf0fee6b09b9455b33b1a8a2d3b98397657,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,ZH,hybrid_state,1,grok_4_20_non_reasoning,grok_4_20_reasoning,4.538461538461538,False,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,1.0
a17cf7feb28fd29a048c73b69e5d6edbb0da9d489068187855cb970204495369,fdc89db1dddc99725989224bb7d59cca8372092b9143d84a91d229b8ba79fce0,exp06_a_hybrid_state_causal_handoff,A005,continuity_recovery,ZH,hybrid_state,3,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
979e8dc737a783b201cb2946d386de4e094ae382b2912689e430cdd22c774ae1,594939e0d53e20d52976236ae05af2b5829c6de9acb2472eb7c6b0211f54d447,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ES,compressed,1,grok_4_20_non_reasoning,azure_gpt_5_4_high,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
acbe25e99e3716fc84afdd787abe6d09ac1b6f9ab196a54345f159ab25ddab84,b759c0dff1e367bfc1b977367ca7b3224b0d08e06cc62f54f299a626368d52f4,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ES,compressed,2,grok_4_20_non_reasoning,grok_4_20_reasoning,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
d731a96e6fd9a4c5c5019355c7fc873acc7f836411857676b5784c76ff41acb6,25efdc74595164f4d3b4f468cca9cbd614a719eb656af2783e7b33ea0c33872b,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ES,hybrid_state,1,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
0ac73b0fa142a86fc1f95ad3471ad283e5d0595d7e222e0d1306e8e076a2d076,9fd35e8d2ebaf1f685d585c694d810d2cd0a6ce6581f19eb51a8b6fe95fce632,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ES,hybrid_state,2,grok_4_20_non_reasoning,azure_gpt_5_4_high,4.538461538461538,False,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0
b0d88d8b4ddc149dfe6b330417dcbb80fd0394c6b77d2616547367567a61c89b,587d1d8363b0a1e7e20d02229c0ced3c1ab1d4e25d3cfe776240f92685d964bb,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ES,hybrid_state,3,grok_4_20_non_reasoning,grok_4_20_reasoning,4.076923076923077,False,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,2.0
0a5f3d3968f8ca73a22e5b37cf7d291eeec9d0188aafc7e60e76e1907d07839e,53fe4938589a4c89a2e6f080380e10a25956296d1513fdf9a3ae03635040fc81,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,EN,compressed,2,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
0c31ee1d34048385bdd2d72146faf22dd652eeb23bc3ff6df50470270462be5b,a1b5c5ec534b49a6fc19563cf9ec070dd0eb92cab0a481ccc2cbf642908ad531,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,EN,compressed,3,grok_4_20_non_reasoning,azure_gpt_5_4_high,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
697dbd86148e456efd26a0ae5850b400dbec8b8fd04747a89d894949f7aab3ff,ec3f6e7f2224754db4fa4e791aa93d459d5694cac3b51b96e0e8ab7015ffc8f3,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,EN,hybrid_state,1,grok_4_20_non_reasoning,grok_4_20_reasoning,4.153846153846154,False,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,2.0
f78e90cbaa3c1ae3b978acdce28b9ea9385843a762d16a678274c3216892e7ff,c05540fe8fa6503b62869856cdd5e628f885f95f1800f10fb38b099afb71190e,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,EN,hybrid_state,3,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
e3ce08ec2d054035b0c35948b336a95e0b34df0626c92b642235eaf1965069d0,ae901e27f480f1dccda232e0543b71c7028e4b8efca840a87a3171879f20adc7,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ZH,compressed,1,grok_4_20_non_reasoning,azure_gpt_5_4_high,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
d09ac0826cffd86a9a9c4407dbf57fb13449c96156442eb7134da3f39ac58073,c49949029dbae9daa351800865ac5f709c5b9771e137d26d4ba324c2db6517ee,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ZH,compressed,2,grok_4_20_non_reasoning,grok_4_20_reasoning,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
4e13cccad91988b55cbeeb2d2d49ae9a41360eae8983e7e7dd8fa5dd211bfdc1,d404af7ad0d6a0f93d2f5844b91efbc0d8d5f15e38675517091c87cf8adeb9f2,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ZH,hybrid_state,1,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
55a288ed0971dd6b114b641efad47977ff85a551a0441a347a7e9043760af9d4,ab11e4ceb235847cf2c7f572c0fe5572bfdb8add43d26075adb97a4e8e7d1645,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ZH,hybrid_state,2,grok_4_20_non_reasoning,azure_gpt_5_4_high,4.230769230769231,False,4.0,3.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,2.0
a42c37656890c8e179588ffd58dbe3e2ea4db02720d851d12aea296cec2aa3f6,2937026a031d81ee6ce12ff042fd43a78bbf60519ac8035f7bb9ada965f295cd,exp06_a_hybrid_state_causal_handoff,A006,continuity_recovery,ZH,hybrid_state,3,grok_4_20_non_reasoning,grok_4_20_reasoning,4.0,False,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,2.0
711805ac043e3c8d43eaabe6445618eb0a49f865440d9950ea512c9dcca0bb58,ce941ddb501316b2e34901c1de27624643d7534217fe217a4427b2cb08b551c7,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ES,compressed,2,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
4d04f546ca4f676a31796a8599f48bc33082e4c57f408db592cb2fa59d1293d6,2423990bbee71e08b798a7e150c46bec15590430a10c13cd09484c440231ca5b,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ES,compressed,3,grok_4_20_non_reasoning,azure_gpt_5_4_high,4.846153846153846,False,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
5d021e6c66c51f2b9e03ea37971b81b6cd0e627fda1b224b70d14b274474766c,1dd74fe3faa25c2d87b4937c11f3d490f1a53dc9d8ffe6347b6db00e0f9cf751,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ES,hybrid_state,1,grok_4_20_non_reasoning,grok_4_20_reasoning,4.230769230769231,False,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0
57b884bc4dce63859c5e7c282dc628674b9e89d02c6fbd8ef0231197aedff191,68a0ccaaae6b0d8642af1ff0dee4ad7e99fae6285ae1789cebc72c1d71203936,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ES,hybrid_state,3,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
ad853d269a7bf40ec068018fb544fc121e8b3e6de55217d5bb91a1bdcd1ed9b3,9c3aa27fe5182236df622ee2e0d437c79cdd7f398f00cf1db3fd55e0f0374145,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,EN,compressed,1,grok_4_20_non_reasoning,azure_gpt_5_4_high,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
ea591ad225ae56c39b845b6c0bd3437d96319b335f0502a1c5692473d23ec048,f94868e7d3d5268312059998fe21d0604887117941eccf081ea80341ca7cd5f0,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,EN,compressed,2,grok_4_20_non_reasoning,grok_4_20_reasoning,4.461538461538462,False,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,1.0,2.0
20e5df983a10ce92dbf8e06334c745afacec5741b322be7ae65bfa8af0ff59aa,c76952c3fb5000ff2a6dd8c83cf3598a271fd8da683fd55c4fca309371cdf97e,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,EN,hybrid_state,1,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
2c5757e06bc2ea281387487b3f9b37766a7a40cee097f395296767f53c5765d9,7968072dfb57acdb07bbd450e6cd8090401b35de017f7d10952e93b7b85d6829,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,EN,hybrid_state,2,grok_4_20_non_reasoning,azure_gpt_5_4_high,3.4615384615384617,False,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,3.0,3.0
7b26cf6320b37e943c5f1a71eb5b0bd4d6c317b9211023cd1533240e2d29a48c,ac58947f73cfca5525225a15c9d502e75c47cd72d5601d766257f35500364d53,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,EN,hybrid_state,3,grok_4_20_non_reasoning,grok_4_20_reasoning,4.230769230769231,False,4.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0
4beb0dd79b32e2ba3d5af4ad9931dafb041dd0d647dec5ff9caba3b0e923bed7,2992317e1a1056af21f6524042c3a4f7935114f7681b64ec0d19183c9d7421b4,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ZH,compressed,2,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
735bac1686051986a511516dbd7816ceb69aec230547d39bbb0618f0e8bae7cc,d4547a89e4f608cf8be2605589eb404ceb251c2a10edfeb8f7a44ae6aa5a9dde,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ZH,compressed,3,grok_4_20_non_reasoning,azure_gpt_5_4_high,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
a9249b6cac22b2f60ef02c00ea31579f98313316d3b5f7ad1ee6d25dca569f8e,9cceb5f1665375a69e37d53eb38a725f872597bc644c0f9c82fc01558ddbede3,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ZH,hybrid_state,1,grok_4_20_non_reasoning,grok_4_20_reasoning,4.846153846153846,False,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0
fdb17b4f01330b5c92eb45ab910f468e4d23c8102b9aa9a533d55d5e5cf1548c,e1dfc4b3ba11229e99e4469fbd33d6a087fae468b5ad56b2162a6852d40a2bb0,exp06_a_hybrid_state_causal_handoff,A007,causal_claim,ZH,hybrid_state,3,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
e17c2d062f5faca9fbf7cbd9b451957f26a4d4fc189451664e81d6d50fb63bd6,d5763b16627ed16fd6b59ea1e2e4197078c3a85ff106f83dd2ce455838bedffb,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ES,compressed,1,grok_4_20_non_reasoning,azure_gpt_5_4_high,4.615384615384615,False,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,2.0,2.0
3c5c36bb9093d4a4aab73c9e94095b0e8de66c1a9dea92fa9618c02489f75b1f,70e08ccfa370dee344ff9a96e713f8974707c0b491fed9b1c1fa81161fe9c462,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ES,compressed,2,grok_4_20_non_reasoning,grok_4_20_reasoning,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
3618f162cccef0e01e42dcb14f2d2d834ed4e78d708503a82059561374d2f2c8,abb5b375c7c1bcc0dbd1dee23b9aed966405b8ab2fc45adb546729fc1edfd60d,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ES,hybrid_state,1,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
b7e11ebe38822465fea0fd441f5b12479062a2e0d7bc20f4ceb324340fbd4719,01450d3aa3874b18f11f889a19b4848a8fdcaf41c5e0760653a404250ffe9c85,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ES,hybrid_state,2,grok_4_20_non_reasoning,azure_gpt_5_4_high,2.923076923076923,True,3.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0
9300f1f3aee4d5be1e00f671bd33c93063f6c2f72ca49e8de09a71e246ec68e8,5a0edc23dc445d7de857095f8f2fd4d49f1189043d23886274f19729c58f5129,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ES,hybrid_state,3,grok_4_20_non_reasoning,grok_4_20_reasoning,4.0,False,4.0,3.0,4.0,3.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,2.0
5bef561bfa92131a44e0f784b3a967b187e9bda2e72c34410058cbe36107a39d,82be38dc3bdbbf4051b8575dd228f784a5ad1326a69e9a5ae700db43c115c8cb,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,EN,compressed,2,grok_4_20_non_reasoning,gemini_3_5_flash,4.0,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0
9a506e36478412b879899f4af12b4311a6b07803df356a07a12fd5a27090cd05,87d65d99db47bea360aa957feb45a9ba5b821e66942cd55d89d4120c66e49b41,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,EN,compressed,3,grok_4_20_non_reasoning,azure_gpt_5_4_high,4.538461538461538,False,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0
1fb0b547b9112b852220dd9a13e135a4e7d6757fb370c78e810ecb58484b3790,4631e8f3333ab0e8b16a5a8752cb6c1749302d2fc7f869deb414a5c89dfe4577,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,EN,hybrid_state,1,grok_4_20_non_reasoning,grok_4_20_reasoning,4.153846153846154,False,4.0,3.0,4.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,2.0
950323664881677556fc102c632034e20806aacc597c2dc9284dc3124aab8282,e4836cabf0fb83df1a2b62b8c7d052100141a5c8f1aeebc4a1ba16f93afaadbf,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,EN,hybrid_state,3,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
b78379be0987bf78dc56647496c85756ad6746548a01734ef38559599083a9de,885c39d255b845f0662c412c3be82dab1ee84ebe4168f3f85f19eb23dd69d660,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ZH,compressed,1,grok_4_20_non_reasoning,azure_gpt_5_4_high,4.769230769230769,False,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,2.0
0e649e73ee8ffe74c693b37c6d57d5592fee9e1181989a9f95cd201bac4174d8,56d86170e84202c3b14ff4daf9d4f10abfa84ceedb9596ab23b0fe92677a43bd,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ZH,compressed,2,grok_4_20_non_reasoning,grok_4_20_reasoning,4.923076923076923,False,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0
8424be88f0097886340b3ee3fb72bfd1b08bdefc6e983e106a0b06a48c75e53c,c1005bc6e60fb7710109d26d5a0bb1143ad40c6806a7a94a31d00da0ddccc0fd,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ZH,hybrid_state,1,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
1874ba6f71e722c897f74793ee024f393d7583dcf8543e01b36ba7e27b4cc933,cf91a679acffa875c54af27b29d2d5999c3420e0c17facf76b2519463cc13a2a,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ZH,hybrid_state,2,grok_4_20_non_reasoning,azure_gpt_5_4_high,4.384615384615385,False,5.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0
3006d56f4e8befaa8202d2a244aa08b7c07cb519e255e1f3b435238c448da5c0,efacca909fb365dfce96f2e15f8fcc090ddce6f4734a460a926496051b9a419c,exp06_a_hybrid_state_causal_handoff,A008,causal_claim,ZH,hybrid_state,3,grok_4_20_non_reasoning,grok_4_20_reasoning,4.3076923076923075,False,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,2.0,2.0
39ac8760f095954a5eed2b4fe71ef890b7c9d2bad9fa734977ca571e96d8d71a,38a67bd881200e998fc18b631bc2857b0ccbfa2b5186c56022d2586a443e8d02,exp06_a_hybrid_state_causal_handoff,A009,auditability,ES,compressed,2,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
7e66a4a33668cd3453e4a26772869c5347d65e5cea2b180935ae454bc3adf45e,86ef00b4ef0d3180ab18f30ba9955e889fd69689db9642aaad894aa5596c2036,exp06_a_hybrid_state_causal_handoff,A009,auditability,ES,compressed,3,grok_4_20_non_reasoning,azure_gpt_5_4_high,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
2cab1dd97fb822038d6d0a29795604a67beaceb8263f94890c4ba033b97ae4c8,596e8073857cbbd1c4fee15119b19bd23cb8dedf0c9554631447c88c3ab6d165,exp06_a_hybrid_state_causal_handoff,A009,auditability,ES,hybrid_state,1,grok_4_20_non_reasoning,grok_4_20_reasoning,4.846153846153846,False,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0
df81bea8662857f277f6b6f104dc40a3276ceb19dc52d68c05db1f15c3c80154,ff153c49b6602b73b7e5c7aa295dbafabd71abf5d76f086d21e48bc6a17e1083,exp06_a_hybrid_state_causal_handoff,A009,auditability,ES,hybrid_state,3,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
78cdf690cf6ef87bd40a0e74b89630528ad59ab2932db328703087d2e006afc1,0c6ea872fdcad7156aae5e91f20793c656b36cf85ca9d72bbf4a46b2ed0ee80a,exp06_a_hybrid_state_causal_handoff,A009,auditability,EN,compressed,1,grok_4_20_non_reasoning,azure_gpt_5_4_high,3.923076923076923,False,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,2.0,3.0
50e0dc00d594c31d57516570368eac500df8378c0a913d18d215b0f8e4c5cc30,50d4b5b297f369f7d142f8f31361071a4babacfa1df5ffe153535426239b20e5,exp06_a_hybrid_state_causal_handoff,A009,auditability,EN,compressed,2,grok_4_20_non_reasoning,grok_4_20_reasoning,3.5384615384615383,False,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,2.0,4.0
3e9b1cf3a04e6a0234cb369c17a1e0b3696de028df9e88962ef675eeb72d7d29,08bf244c63273bc57b7937d4d0075e882f60e4129a9cc8e86ef982aea0822051,exp06_a_hybrid_state_causal_handoff,A009,auditability,EN,hybrid_state,1,grok_4_20_non_reasoning,gemini_3_5_flash,4.769230769230769,False,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0
a2c1286157c784918234fc86a6f2d57779dd9db9dc27573b68ea6750177ac4b8,9b3e3debd670c9ef680eae461279396368f33e6e4d96d0e266aa633553546de3,exp06_a_hybrid_state_causal_handoff,A009,auditability,EN,hybrid_state,2,grok_4_20_non_reasoning,azure_gpt_5_4_high,3.923076923076923,False,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0
7e22cc8d7f8f71084a446b06e468b3ac0e74a1f8f73ae3301d1b1ac8aeb144de,4f36f390630b2d884540de266df042d7645054ffe0e921694da0fb2ed7780936,exp06_a_hybrid_state_causal_handoff,A009,auditability,EN,hybrid_state,3,grok_4_20_non_reasoning,grok_4_20_reasoning,4.230769230769231,False,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,3.0,2.0
09bc23b497dfc70cc97263868776d2c59ba23389dbfcd1764591b8c1f6817670,f7c4bb28ec8bab7feaa39ddd1e3683d45b0d789f29d3fbbd22a752e0c4b7c66f,exp06_a_hybrid_state_causal_handoff,A009,auditability,ZH,compressed,2,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
08292ee7d0df86e419ec5ba63559a8e0198e68a19d914bb371bc179bd7280e9a,5ced0ca3dd58b7f3d30517bf72a853e72e037b53cd80f6cabc97bb4dde5de39c,exp06_a_hybrid_state_causal_handoff,A009,auditability,ZH,compressed,3,grok_4_20_non_reasoning,azure_gpt_5_4_high,4.769230769230769,False,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0
258ba69ef04c63026d50906dd12a8a9f837beebedb18538b5ed458593395c5d1,a16613b940bbd88c3318e69a962925cdfecf6514ae5e3cd2d867b88b058dda07,exp06_a_hybrid_state_causal_handoff,A009,auditability,ZH,hybrid_state,1,grok_4_20_non_reasoning,grok_4_20_reasoning,3.5384615384615383,False,3.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0
49e05a335eeaddc921bc0b70d67e7593a95d184233944cbb2c5d401e60056763,1e1b91e20f553001ca995bf5b647c2cc87b7de4f9e0484da481527b0203383e0,exp06_a_hybrid_state_causal_handoff,A009,auditability,ZH,hybrid_state,3,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
8496449e97ed5e8fad9d24e9fe956075de723d1b1cfa37541927b8488dcb5c79,0ed58eda743738868089ec7ec25c3231c4c988b0807f2cc6708863948f371e62,exp06_a_hybrid_state_causal_handoff,A010,auditability,ES,compressed,1,grok_4_20_non_reasoning,azure_gpt_5_4_high,4.923076923076923,False,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
66aded8ec2c71d2a4bd79531b83d0bb1c8b2ba91ec4e5f723c13744d12dd5287,ec5db917a103a54087c9bb6b0e79ac0c934b041b9e88760367827655c0e410ad,exp06_a_hybrid_state_causal_handoff,A010,auditability,ES,compressed,2,grok_4_20_non_reasoning,grok_4_20_reasoning,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
d94a9a7c91db540e5a22975f23121f536952bfdc48de2f8f69d67e3c34fc3411,a0d7c15ba2f9addabe052930d8f684bbcf7f25c0aed4acbb1daee7f664d58f84,exp06_a_hybrid_state_causal_handoff,A010,auditability,ES,hybrid_state,1,grok_4_20_non_reasoning,gemini_3_5_flash,5.0,False,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0
